date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
1985-01-30,29.8704,30.4976,29.7472,29.8704,2198399,0.1034,0.0,295743828.35
1985-01-31,28.9968,30.0048,28.7504,28.9968,1233199,0.1003,-3.0,301225108.1
1985-02-01,28.6272,29.12,28.3696,28.6272,614899,0.099,-1.3,301248628.1
1985-02-04,29.2544,29.3776,28.6272,29.2544,973299,0.1012,2.22,303603986.9
1985-02-05,29.5008,30.0048,29.2544,29.5008,848399,0.1021,0.89,306050066.8
1985-02-06,30.0048,30.0048,29.3776,30.0048,867999,0.1038,1.67,307435505.6
1985-02-07,29.8704,30.3744,29.7472,29.8704,1095899,0.1034,-0.39,305856305.65
1985-02-08,29.8704,30.0048,29.5008,29.8704,589399,0.1034,0.0,302205105.8
1985-02-11,30.4976,30.7552,30.128,30.4976,1548899,0.1055,2.03,306031025.65
1985-02-12,29.7472,30.6208,29.5008,29.7472,1011199,0.1029,-2.46,304107985.7
1985-02-13,28.3696,29.7472,27.3728,28.3696,2352799,0.0982,-4.57,320965104.95
1985-02-14,27.6304,28.6272,27.3728,27.6304,1905499,0.0956,-2.65,314930545.25
1985-02-15,28.0,28.1232,27.3728,28.0,775099,0.0969,1.36,305978385.65
1985-02-19,27.6304,27.8768,27.1264,27.6304,668899,0.0956,-1.34,297198706.05
1985-02-20,26.376,27.7536,26.2528,26.376,981999,0.0913,-4.5,286955186.5
1985-02-21,26.88,27.0032,25.872,26.88,1375999,0.093,1.86,280841106.8
1985-02-22,27.6304,27.8768,26.88,27.6304,1011299,0.0956,2.8,272314547.15
1985-02-25,27.2496,27.7536,27.0032,27.2496,439899,0.0943,-1.36,261318387.65
1985-02-26,26.7456,27.3728,26.376,26.7456,843599,0.0926,-1.8,250157587.0
1985-02-27,25.1216,26.7456,24.9984,25.1216,1801699,0.0869,-6.16,259150066.65
1985-02-28,24.752,25.1216,24.0016,24.752,1424399,0.0856,-1.5,250481267.0
1985-03-01,24.8752,24.8752,24.0016,24.8752,1104599,0.0861,0.58,249040947.05
1985-03-04,25.2448,25.9952,24.752,25.2448,683499,0.0874,1.51,249809267.0
1985-03-05,25.872,25.872,25.2448,25.872,583799,0.0895,2.4,245446867.15
1985-03-06,24.6288,25.872,24.5056,24.6288,711799,0.0852,-4.8,243916947.2
1985-03-07,22.12,24.752,21.2464,22.12,3429199,0.0765,-10.21,272602387.1
1985-03-08,21.504,22.12,20.7536,21.504,2114099,0.0744,-2.75,284006226.65
1985-03-11,22.2544,22.3776,21.3696,22.2544,1276799,0.077,3.49,291705106.35
1985-03-12,23.0048,23.2512,22.2544,23.0048,979599,0.0796,3.38,285328946.65
1985-03-13,21.7504,23.0048,21.2464,21.7504,1121099,0.0753,-5.4,286559826.6
1985-03-14,21.7504,21.8736,20.6304,21.7504,1078599,0.0753,0.0,272288787.25
1985-03-15,22.624,23.128,21.6272,22.624,809899,0.0783,3.98,260018067.75
1985-03-18,22.8704,23.128,22.624,22.8704,556999,0.0791,1.02,257575347.85
1985-03-19,21.9968,23.128,21.9968,21.9968,765400,0.0761,-3.79,258656148.9
1985-03-20,22.2544,22.624,21.1232,22.2544,1807899,0.077,1.18,267906228.5
1985-03-21,22.624,23.0048,22.3776,22.624,725299,0.0783,1.69,260618388.8
1985-03-22,22.2544,23.0048,22.2544,22.2544,358799,0.077,-1.66,253310389.15
1985-03-25,21.6272,22.2544,21.504,21.6272,490899,0.0748,-2.86,253881589.1
1985-03-26,22.5008,22.5008,21.6272,22.5008,542099,0.0778,4.01,250504790.4
1985-03-27,21.8736,22.7472,21.7504,21.8736,497099,0.0757,-2.7,235893271.0
1985-03-28,21.8736,22.2544,21.7504,21.8736,578599,0.0757,0.0,226420311.4
1985-03-29,22.12,22.2544,21.8736,22.12,389199,0.0765,1.06,218407831.75
1985-04-01,21.6272,22.624,21.504,21.6272,509199,0.0748,-2.22,216455671.85
1985-04-02,21.0,21.7504,21.0,21.0,1015299,0.0727,-2.81,221288471.65
1985-04-03,21.0,21.1232,20.496,21.0,1083299,0.0727,0.0,225449271.5
1985-04-04,20.8768,21.1232,20.6304,20.8768,722599,0.0722,-0.69,195135352.8
1985-04-08,19.6224,21.0,19.6224,19.6224,887199,0.0679,-5.96,181394073.35
1985-04-09,19.6224,19.7456,19.2528,19.6224,1178099,0.0679,0.0,180288633.4
1985-04-10,21.0,21.2464,19.4992,21.0,1012999,0.0727,7.07,180662713.35
1985-04-11,21.3696,21.9968,21.0,21.3696,654799,0.074,1.79,175440153.6
1985-04-12,20.8768,21.3696,20.7536,20.8768,323799,0.0722,-2.43,166986393.95
1985-04-15,21.3696,21.6272,20.6304,21.3696,267099,0.074,2.49,160907034.2
1985-04-16,21.6272,21.7504,21.1232,21.6272,301999,0.0748,1.08,158051034.3
1985-04-17,22.624,22.8704,21.504,22.624,550199,0.0783,4.68,155640793.3
1985-04-18,22.8704,23.0048,22.624,22.8704,903699,0.0791,1.02,145513753.7
1985-04-19,22.5008,22.8704,22.3776,22.5008,428699,0.0778,-1.64,142191833.85
1985-04-22,21.6272,22.5008,21.504,21.6272,457999,0.0748,-3.86,143302873.8
1985-04-23,22.12,22.2544,21.2464,22.12,528099,0.0765,2.27,143719513.8
1985-04-24,21.9968,22.5008,21.8736,21.9968,352399,0.0761,-0.52,141594873.9
1985-04-25,21.9968,22.12,21.0,21.9968,391199,0.0761,0.0,140408793.95
1985-04-26,21.8736,22.624,21.8736,21.8736,534399,0.0757,-0.53,139913754.0
1985-04-29,21.1232,21.9968,21.0,21.1232,277699,0.0731,-3.43,138664954.05
1985-04-30,21.2464,21.3696,20.496,21.2464,422899,0.0735,0.55,137698394.1
1985-05-01,20.8768,21.3696,20.8768,20.8768,255999,0.0722,-1.77,129194234.5
1985-05-02,19.2528,20.6304,19.1296,19.2528,1472199,0.0666,-7.76,133549914.3
1985-05-03,20.0032,20.1264,19.2528,20.0032,705900,0.0692,3.9,133362875.45
1985-05-06,19.7456,20.2496,19.7456,19.7456,250599,0.0683,-1.3,126232955.8
1985-05-07,20.0032,20.0032,19.7456,20.0032,480399,0.0692,1.32,118418716.1
1985-05-08,19.88,19.88,19.2528,19.88,644599,0.0688,-0.58,114292636.3
1985-05-09,20.0032,20.1264,19.6224,20.0032,567299,0.0692,0.58,113312636.35
1985-05-10,20.2496,20.496,20.0032,20.2496,607499,0.0701,1.3,116490076.2
1985-05-13,20.0032,20.3728,19.7456,20.0032,389399,0.0692,-1.28,117859836.15
1985-05-14,19.7456,20.1264,19.376,19.7456,543499,0.0683,-1.3,120564636.05
1985-05-15,20.0032,20.3728,19.6224,20.0032,582299,0.0692,1.32,120924156.0
1985-05-16,21.3696,21.9968,20.0032,21.3696,1029199,0.074,6.94,122329755.95
1985-05-17,21.7504,22.12,21.2464,21.7504,945799,0.0753,1.76,128121275.7
1985-05-20,21.3696,22.2544,21.2464,21.3696,880299,0.074,-1.73,132851034.35
1985-05-21,20.7536,21.2464,20.496,20.7536,680999,0.0718,-2.97,134563514.25
1985-05-22,20.6304,20.8768,20.3728,20.6304,538199,0.0714,-0.56,136644474.15
1985-05-23,19.7456,20.496,19.376,19.7456,1067699,0.0683,-4.34,144221273.85
1985-05-24,18.1216,19.7456,17.752,18.1216,2631599,0.0627,-8.2,167709912.85
1985-05-28,16.8784,17.8752,16.3744,16.8784,2281099,0.0584,-6.86,190147991.9
1985-05-29,17.1248,17.248,16.6208,17.1248,1100699,0.0593,1.54,197739351.55
1985-05-30,17.6288,17.8752,17.248,17.6288,1405899,0.061,2.87,210618230.95
1985-05-31,17.3712,17.9984,16.8784,17.3712,1649199,0.0601,-1.48,212600630.85
1985-06-03,16.0048,17.0016,15.7472,16.0048,2571499,0.0554,-7.82,233495348.8
1985-06-04,17.248,17.3712,16.0048,17.248,1794299,0.0597,7.76,250784788.05
1985-06-05,16.8784,17.752,16.8784,16.8784,1278599,0.0584,-2.18,259724627.7
1985-06-06,17.0016,17.0016,16.6208,17.0016,1210699,0.0588,0.68,266064947.4
1985-06-07,16.3744,17.0016,16.128,16.3744,2121599,0.0567,-3.57,283473106.65
1985-06-10,16.128,16.4976,15.7472,16.128,1411299,0.0558,-1.59,292475666.25
1985-06-11,16.128,16.4976,15.8704,16.128,1342499,0.0558,0.0,303150385.8
1985-06-12,15.7472,16.2512,15.7472,15.7472,1107099,0.0545,-2.33,309462705.5
1985-06-13,14.8736,15.8704,14.6272,14.8736,1694299,0.0515,-5.5,321917105.0
1985-06-14,14.7504,15.7472,14.2464,14.7504,2525299,0.051,-0.97,338673424.3
1985-06-17,14.8736,14.9968,14.504,14.8736,1055099,0.0515,0.98,339897584.25
1985-06-18,15.2544,15.5008,14.8736,15.2544,1183999,0.0528,2.52,343299025.25
1985-06-19,15.624,15.8704,15.3776,15.624,767799,0.0541,2.46,344271185.25
1985-06-20,15.7472,15.7472,15.2544,15.7472,851799,0.0545,0.74,347783503.95
1985-06-21,16.128,16.4976,15.5008,16.128,741700,0.0558,2.39,344132305.2
1985-06-24,17.248,17.5056,15.8704,17.248,918599,0.0597,6.99,324946706.0
1985-06-25,17.5056,17.8752,17.248,17.5056,1312099,0.0605,1.34,314093906.45
1985-06-26,18.1216,18.1216,17.3712,18.1216,590199,0.0627,3.64,308376306.7
1985-06-27,18.3792,18.5024,17.5056,18.3792,859199,0.0636,1.44,302253267.0
1985-06-28,17.9984,18.5024,17.752,17.9984,605999,0.0623,-2.04,290569427.5
1985-07-01,18.1216,18.2448,17.752,18.1216,461799,0.0627,0.64,266940788.55
1985-07-02,17.248,18.2448,17.248,17.248,346999,0.0597,-4.78,250731029.25
1985-07-03,17.5056,17.5056,17.248,17.5056,305799,0.0605,1.34,239835669.7
1985-07-05,17.6288,17.752,17.248,17.6288,163299,0.061,0.83,228104790.2
1985-07-08,17.6288,17.752,17.1248,17.6288,411699,0.061,0.0,208953911.0
1985-07-09,17.6288,17.752,17.3712,17.6288,660299,0.061,0.0,200542711.4
1985-07-10,17.9984,17.9984,17.6288,17.9984,473399,0.0623,2.13,190808791.8
1985-07-11,17.9984,18.1216,17.752,17.9984,289699,0.0623,0.0,181653912.2
1985-07-12,17.8752,17.9984,17.8752,17.8752,209999,0.0618,-0.8,165029752.9
1985-07-15,17.752,18.2448,17.752,17.752,346799,0.0614,-0.65,140630553.95
1985-07-16,17.5056,17.8752,17.3712,17.5056,639999,0.0605,-1.47,135981434.15
1985-07-17,17.6288,17.8752,17.5056,17.6288,527599,0.061,0.83,128629754.45
1985-07-18,17.248,17.6288,17.0016,17.248,799399,0.0597,-2.13,128983674.4
1985-07-19,17.3712,17.3712,17.1248,17.3712,512999,0.0601,0.67,125189115.7
1985-07-22,16.8784,17.3712,16.7552,16.8784,858499,0.0584,-2.83,126497273.4
1985-07-23,16.4976,17.1248,16.4976,16.4976,753099,0.0571,-2.23,124643673.5
1985-07-24,16.2512,16.7552,16.128,16.2512,753200,0.0562,-1.58,118383994.9
1985-07-25,16.6208,16.7552,15.8704,16.6208,1406599,0.0575,2.31,127527674.5
1985-07-26,16.6208,16.7552,16.4976,16.6208,582699,0.0575,0.0,124430874.6
1985-07-29,16.0048,16.6208,16.0048,16.0048,347099,0.0554,-3.65,121531194.75
1985-07-30,16.2512,16.3744,15.8704,16.2512,399399,0.0562,1.44,120832314.75
1985-07-31,15.8704,16.3744,15.8704,15.8704,359399,0.0549,-2.31,120971194.75
1985-08-01,15.8704,16.128,15.7472,15.8704,230199,0.0549,0.0,120124474.8
1985-08-02,15.7472,15.8704,15.5008,15.7472,434899,0.0545,-0.73,123166394.7
1985-08-05,15.3776,15.8704,15.3776,15.3776,412199,0.0532,-2.39,123171994.7
1985-08-06,15.2544,15.7472,15.2544,15.2544,281599,0.0528,-0.75,118930554.85
1985-08-07,14.8736,16.0048,14.7504,14.8736,677399,0.0515,-2.46,121215354.75
1985-08-08,15.12,15.2544,14.504,15.12,659699,0.0523,1.55,125359354.6
1985-08-09,15.2544,15.2544,14.9968,15.2544,272099,0.0528,0.96,126054874.55
1985-08-12,14.9968,15.2544,14.8736,14.9968,245499,0.0519,-1.7,124920314.6
1985-08-13,15.2544,15.5008,14.8736,15.2544,189199,0.0528,1.73,119871354.8
1985-08-14,14.6272,15.2544,14.504,14.6272,1294199,0.0506,-4.17,128457274.45
1985-08-15,14.504,14.7504,14.3696,14.504,469599,0.0502,-0.79,124763514.6
1985-08-16,14.6272,14.8736,14.2464,14.6272,373899,0.0506,0.8,123205594.65
1985-08-19,14.9968,15.2544,14.6272,14.9968,213699,0.0519,2.57,115983836.1
1985-08-20,15.2544,15.2544,14.9968,15.2544,298899,0.0528,1.73,110896796.3
1985-08-21,15.2544,15.2544,15.12,15.2544,343799,0.0528,0.0,106311515.4
1985-08-22,14.8736,15.2544,14.8736,14.8736,550499,0.0515,-2.46,96723195.85
1985-08-23,14.7504,14.9968,14.7504,14.7504,196499,0.051,-0.97,92397756.05
1985-08-26,15.12,15.12,14.7504,15.12,159199,0.0523,2.55,90293276.1
1985-08-27,15.2544,15.2544,14.9968,15.2544,191599,0.0528,0.96,87965916.2
1985-08-28,15.2544,15.3776,14.9968,15.2544,182799,0.0528,0.0,85987996.25
1985-08-29,14.8736,15.2544,14.7504,14.8736,250499,0.0515,-2.46,86215356.25
1985-08-30,14.9968,14.9968,14.7504,14.9968,191399,0.0519,0.78,83488156.35
1985-09-03,14.7504,14.9968,14.7504,14.7504,167199,0.051,-1.73,80744156.45
1985-09-04,14.8736,15.12,14.8736,14.8736,212299,0.0515,0.98,79967996.5
1985-09-05,14.8736,14.9968,14.7504,14.8736,146499,0.0515,0.0,74021916.8
1985-09-06,14.9968,14.9968,14.7504,14.9968,414299,0.0519,0.78,71273436.9
1985-09-09,15.2544,15.3776,14.8736,15.2544,590699,0.0528,1.73,74841756.75
1985-09-10,15.3776,15.624,15.2544,15.3776,543599,0.0532,0.76,78180476.6
1985-09-11,15.5008,15.624,15.2544,15.5008,388799,0.0536,0.75,80415996.5
1985-09-12,16.128,16.128,15.5008,16.128,496299,0.0558,4.1,71479516.85
1985-09-13,15.7472,16.128,15.624,15.7472,314899,0.0545,-2.33,69746876.95
1985-09-16,15.2544,15.7472,15.2544,15.2544,165099,0.0528,-3.12,67408317.05
1985-09-17,15.2544,15.2544,14.6272,15.2544,820299,0.0528,0.0,74202235.65
1985-09-18,16.2512,16.2512,15.2544,16.2512,536099,0.0562,6.44,76858875.55
1985-09-19,17.0016,17.0016,15.7472,17.0016,831799,0.0588,4.63,82324474.2
1985-09-20,16.7552,17.1248,16.6208,16.7552,603699,0.058,-1.36,82920314.15
1985-09-23,16.8784,17.1248,16.6208,16.8784,529399,0.0584,0.69,86648794.0
1985-09-24,16.4976,17.248,16.3744,16.4976,393299,0.0571,-2.23,89270713.9
1985-09-25,15.8704,16.4976,15.624,15.8704,466499,0.0549,-3.85,92349593.8
1985-09-26,15.8704,16.0048,15.7472,15.8704,238799,0.0549,0.0,92976793.8
1985-09-30,15.7472,16.0048,15.624,15.7472,163599,0.0545,-0.73,92003513.8
1985-10-01,15.7472,15.8704,15.3776,15.7472,394399,0.0545,0.0,94277113.7
1985-10-02,15.624,15.8704,15.5008,15.624,96000,0.0541,-0.73,93479673.85
1985-10-03,15.5008,15.624,15.3776,15.5008,218399,0.0536,-0.92,93547993.85
1985-10-04,14.9968,15.5008,14.9968,14.9968,310399,0.0519,-3.17,95383673.75
1985-10-07,14.9968,15.2544,14.8736,14.9968,410399,0.0519,0.0,95339993.75
1985-10-08,15.12,15.12,14.7504,15.12,388299,0.0523,0.77,93073113.85
1985-10-09,14.9968,15.2544,14.8736,14.9968,369699,0.0519,-0.76,91125433.9
1985-10-10,15.8704,16.0048,14.504,15.8704,1168499,0.0549,5.78,99858073.55
1985-10-11,16.0048,16.2512,15.624,16.0048,528099,0.0554,0.91,100214233.55
1985-10-14,16.6208,16.6208,15.7472,16.6208,692799,0.0575,3.79,104446713.35
1985-10-15,17.0016,17.1248,16.6208,17.0016,1311999,0.0588,2.26,117291992.8
1985-10-16,17.9984,18.1216,17.0016,17.9984,1287699,0.0623,5.95,122526873.7
1985-10-17,18.2448,19.1296,18.1216,18.2448,1554399,0.0631,1.28,133931833.2
1985-10-18,17.752,18.3792,17.6288,17.752,1028699,0.0614,-2.69,136137114.2
1985-10-21,17.248,17.752,17.248,17.248,530699,0.0597,-2.77,135319514.25
1985-10-22,17.9984,18.2448,17.248,17.9984,1895299,0.0623,4.36,150617593.6
1985-10-23,17.9984,18.5024,17.8752,17.9984,662399,0.0623,0.0,153631513.5
1985-10-24,18.3792,18.872,17.8752,18.3792,1217099,0.0636,2.09,162038233.1
1985-10-25,17.9984,18.3792,17.8752,17.9984,282499,0.0623,-2.04,162527673.05
1985-10-28,17.9984,18.1216,17.752,17.9984,265499,0.0623,0.0,163668953.0
1985-10-29,17.8752,17.9984,17.8752,17.8752,584299,0.0618,-0.8,165795832.9
1985-10-30,18.9952,18.9952,17.8752,18.9952,1011499,0.0657,6.31,176049432.35
1985-10-31,18.6256,19.2528,18.5024,18.6256,692299,0.0644,-1.98,181357112.1
1985-11-01,18.6256,18.9952,18.5024,18.6256,413199,0.0644,0.0,182508472.05
1985-11-04,18.7488,19.1296,18.6256,18.7488,695199,0.0649,0.78,185698231.9
1985-11-05,18.6256,19.1296,18.3792,18.6256,480099,0.0644,-0.77,186726391.85
1985-11-06,19.2528,19.376,18.6256,19.2528,894899,0.0666,3.42,192608631.6
1985-11-07,19.6224,19.88,18.9952,19.6224,1415799,0.0679,1.95,195378391.45
1985-11-08,20.496,20.7536,19.6224,20.496,1312999,0.0709,4.42,204169271.05
1985-11-11,20.0032,20.7536,20.0032,20.0032,798099,0.0692,-2.4,205348631.0
1985-11-12,19.88,20.2496,19.88,19.88,775200,0.0688,-0.58,199336472.4
1985-11-13,19.376,19.88,19.2528,19.376,453399,0.067,-2.62,189992312.8
1985-11-14,20.0032,20.1264,19.376,20.0032,622799,0.0692,3.28,179558393.25
1985-11-15,19.88,20.2496,19.7456,19.88,364199,0.0688,-0.58,172115993.55
1985-11-18,19.88,20.0032,19.7456,19.88,288199,0.0688,0.0,169399993.65
1985-11-19,19.2528,20.0032,18.9952,19.2528,421099,0.0666,-3.2,152888954.35
1985-11-20,18.9952,19.376,18.7488,18.9952,442299,0.0657,-1.35,150423834.45
1985-11-21,18.9952,19.2528,18.872,18.9952,459599,0.0657,0.0,141939834.85
1985-11-22,18.9952,19.2528,18.872,18.9952,574799,0.0657,0.0,145213594.7
1985-11-25,19.1296,19.2528,18.9952,19.1296,433899,0.0662,0.76,147099674.65
1985-11-26,19.376,19.4992,18.9952,19.376,734200,0.067,1.21,148778555.7
1985-11-27,20.0032,20.1264,19.2528,20.0032,855899,0.0692,3.28,147035835.8
1985-11-29,20.1264,20.1264,19.88,20.1264,442099,0.0696,0.58,144233595.95
1985-12-02,20.2496,20.2496,20.0032,20.2496,447299,0.0701,0.72,144615515.95
1985-12-03,20.1264,20.3728,20.0032,20.1264,692299,0.0696,-0.71,144583035.95
1985-12-04,20.496,20.6304,20.1264,20.496,737099,0.0709,1.87,147461435.85
1985-12-05,20.1264,20.7536,20.0032,20.1264,558699,0.0696,-1.83,143695996.05
1985-12-06,19.7456,20.1264,19.6224,19.7456,292199,0.0683,-1.87,131111676.6
1985-12-09,19.376,20.0032,19.2528,19.376,624399,0.067,-1.9,123399356.95
1985-12-10,19.4992,19.6224,19.2528,19.4992,896899,0.0675,0.75,124505916.9
1985-12-11,19.7456,20.1264,19.4992,19.7456,1060799,0.0683,1.19,127704635.65
1985-12-12,20.0032,20.2496,19.88,20.0032,559199,0.0692,1.32,128889595.6
1985-12-13,20.0032,20.2496,19.7456,20.0032,1121199,0.0692,0.0,134471675.35
1985-12-16,20.8768,21.2464,20.0032,20.8768,1289799,0.0722,4.34,144838394.95
1985-12-17,20.6304,21.0,20.3728,20.6304,486899,0.0714,-1.11,147063834.85
1985-12-18,22.2544,22.8704,21.3696,22.2544,2499099,0.077,7.84,170337433.85
1985-12-19,22.5008,22.7472,22.12,22.5008,1205899,0.0778,1.04,178889753.45
1985-12-20,22.3776,22.7472,22.2544,22.3776,919799,0.0774,-0.51,184043993.2
1985-12-23,21.8736,22.5008,21.6272,21.8736,639399,0.0757,-2.2,184767513.2
1985-12-24,21.7504,21.9968,21.6272,21.7504,288399,0.0753,-0.53,183137913.25
1985-12-26,21.7504,21.9968,21.6272,21.7504,204699,0.0753,0.0,177207512.4
1985-12-27,22.3776,22.624,21.7504,22.3776,548599,0.0774,2.79,173765752.55
1985-12-30,22.2544,22.624,22.12,22.2544,480699,0.077,-0.52,174198072.5
1985-12-31,21.9968,22.3776,21.9968,21.9968,389499,0.0761,-1.17,173550712.5
1986-01-02,22.2544,22.2544,21.7504,22.2544,524199,0.077,1.18,171667992.6
1986-01-03,22.3776,22.3776,22.12,22.3776,1081099,0.0774,0.52,175520792.45
1986-01-06,22.2544,22.3776,21.8736,22.2544,826099,0.077,-0.52,178515671.2
1986-01-07,23.0048,23.0048,22.12,23.0048,2100599,0.0796,3.38,198769750.35
1986-01-08,22.8704,23.4976,22.7472,22.8704,2712499,0.0791,-0.63,222156469.35
1986-01-09,22.624,23.0048,21.8736,22.624,1996599,0.0783,-1.01,234473108.85
1986-01-10,22.7472,23.128,22.624,22.7472,684099,0.0787,0.51,230254069.0
1986-01-13,23.0048,23.128,22.5008,23.0048,961699,0.0796,1.14,234762068.8
1986-01-14,23.2512,23.7552,22.5008,23.2512,1217399,0.0804,1.01,235839508.75
1986-01-15,23.8784,24.0016,23.128,23.8784,1890499,0.0826,2.74,242567348.45
1986-01-16,24.5056,24.752,23.8784,24.5056,2387399,0.0848,2.66,263852947.55
1986-01-17,24.0016,24.752,23.8784,24.0016,1541899,0.083,-2.12,253132308.0
1986-01-20,23.8784,24.0016,23.3744,23.8784,568799,0.0826,-0.48,245996788.35
1986-01-21,24.0016,24.1248,23.7552,24.0016,678399,0.083,0.48,243293108.45
1986-01-22,23.3744,24.1248,22.3776,23.3744,638399,0.0809,-2.53,243281908.45
1986-01-23,23.0048,23.4976,22.7472,23.0048,698299,0.0796,-1.61,247872788.25
1986-01-24,22.624,23.3744,22.624,22.624,499899,0.0783,-1.63,251179028.1
1986-01-27,22.12,22.7472,21.9968,22.12,1739199,0.0765,-2.3,264513747.5
1986-01-28,22.2544,22.3776,21.9968,22.2544,992399,0.077,0.65,270244787.25
1986-01-29,23.6208,24.3712,21.9968,23.6208,2631999,0.0817,6.1,295360786.2
1986-01-30,23.0048,23.4976,22.8704,23.0048,1057499,0.0796,-2.57,301333745.95
1986-01-31,23.128,23.2512,22.8704,23.128,659399,0.08,0.5,296610706.15
1986-02-03,23.8784,24.0016,22.8704,23.8784,1562599,0.0826,3.25,304859506.9
1986-02-04,23.7552,24.3712,23.7552,23.7552,1161499,0.0822,-0.48,294341587.35
1986-02-05,23.7552,23.8784,23.4976,23.7552,880199,0.0822,0.0,273819828.25
1986-02-06,24.1248,24.248,23.6208,24.1248,599199,0.0835,1.58,258168948.9
1986-02-07,24.0016,24.1248,23.4976,24.0016,577699,0.083,-0.6,256977268.95
1986-02-10,23.8784,24.5056,23.7552,23.8784,499299,0.0826,-0.48,251798389.15
1986-02-11,23.8784,24.0016,23.4976,23.8784,685099,0.0826,0.0,245836629.4
1986-02-12,24.0016,24.0016,23.7552,24.0016,593999,0.083,0.48,231315830.0
1986-02-13,23.8784,24.0016,23.7552,23.8784,488299,0.0826,-0.48,210045910.9
1986-02-14,23.7552,24.1248,23.7552,23.7552,613899,0.0822,-0.48,199652311.35
1986-02-18,23.8784,24.0016,23.2512,23.8784,661199,0.0826,0.49,200687191.3
1986-02-19,24.9984,25.5024,23.8784,24.9984,1605699,0.0865,4.72,211072950.9
1986-02-20,25.1216,25.3792,24.8752,25.1216,615699,0.0869,0.46,210818710.9
1986-02-21,25.2448,25.7488,25.1216,25.2448,844099,0.0874,0.58,212451669.7
1986-02-24,25.7488,25.7488,24.9984,25.7488,1103199,0.0891,1.95,219208629.4
1986-02-25,26.376,26.376,25.1216,26.376,1003299,0.0913,2.47,210966549.75
1986-02-26,25.9952,26.7456,25.9952,25.9952,735400,0.09,-1.42,208088151.0
1986-02-27,25.6256,26.1296,25.5024,25.6256,482699,0.0887,-1.44,184015992.0
1986-02-28,24.9984,25.872,24.8752,24.9984,558599,0.0865,-2.48,178428312.25
1986-03-03,24.6288,25.1216,24.5056,24.6288,485799,0.0852,-1.5,176483992.3
1986-03-04,24.6288,24.9984,24.5056,24.6288,397799,0.0852,0.0,163438232.85
1986-03-05,25.2448,25.5024,24.248,25.2448,790299,0.0874,2.58,159280793.0
1986-03-06,25.3792,25.7488,25.1216,25.3792,452399,0.0878,0.46,154489433.2
1986-03-07,24.752,25.3792,24.752,24.752,429399,0.0856,-2.51,152587673.3
1986-03-10,24.6288,24.8752,24.6288,24.6288,336999,0.0852,-0.47,149891833.45
1986-03-11,24.8752,24.8752,24.5056,24.8752,460099,0.0861,1.06,149452793.5
1986-03-12,24.752,25.1216,24.752,24.752,382499,0.0856,-0.58,146063673.65
1986-03-13,24.752,24.9984,24.3712,24.752,517699,0.0856,0.0,145209113.7
1986-03-14,26.1296,26.2528,24.752,26.1296,1718099,0.0904,5.61,158982873.1
1986-03-17,25.9952,25.9952,25.3792,25.9952,529999,0.09,-0.44,158043193.15
1986-03-18,26.88,27.2496,25.872,26.88,1113199,0.093,3.33,163105592.9
1986-03-19,26.4992,27.2496,26.376,26.4992,847699,0.0917,-1.4,154615993.25
1986-03-20,28.2464,29.624,28.0,28.2464,4036299,0.0977,6.54,192926711.6
1986-03-21,27.6304,28.7504,27.496,27.6304,1162399,0.0956,-2.15,196491672.6
1986-03-24,26.7456,27.6304,26.376,26.7456,1313899,0.0926,-3.14,198851512.5
1986-03-25,27.8768,27.8768,26.7456,27.8768,1254799,0.0964,4.1,201668312.4
1986-03-26,28.2464,28.7504,27.8768,28.2464,991699,0.0977,1.35,204538871.15
1986-03-27,28.2464,28.9968,28.2464,28.2464,977699,0.0977,0.0,210082870.95
1986-03-31,28.2464,28.504,28.0,28.2464,838399,0.0977,0.0,213216630.8
1986-04-01,27.2496,28.2464,27.0032,27.2496,994299,0.0943,-3.48,218911830.55
1986-04-02,27.2496,27.3728,26.2528,27.2496,1452199,0.0943,0.0,230721110.05
1986-04-03,27.0032,27.6304,26.88,27.0032,942299,0.0934,-0.95,232423510.0
1986-04-04,26.7456,27.0032,26.6224,26.7456,562299,0.0926,-0.86,233654389.95
1986-04-07,27.2496,27.496,26.2528,27.2496,536299,0.0943,1.84,234851669.9
1986-04-08,27.6304,27.7536,27.2496,27.6304,862599,0.0956,1.38,240738388.5
1986-04-09,27.1264,27.7536,26.88,27.1264,604099,0.0938,-1.88,242351188.4
1986-04-10,27.2496,27.3728,26.88,27.2496,490999,0.0943,0.53,243566388.35
1986-04-11,27.0032,27.496,27.0032,27.0032,337799,0.0934,-0.95,241551508.45
1986-04-14,26.88,27.2496,26.7456,26.88,379299,0.093,-0.43,226556949.1
1986-04-15,27.3728,27.496,26.88,27.3728,586599,0.0947,1.83,227190869.05
1986-04-16,28.2464,28.504,27.3728,28.2464,941199,0.0977,3.17,225264469.15
1986-04-17,28.9968,29.12,28.0,28.9968,1205799,0.1003,2.66,229275188.95
1986-04-18,29.7472,29.8704,28.7504,29.7472,1105699,0.1029,2.59,196452470.35
1986-04-21,30.3744,30.7552,29.8704,30.3744,1221199,0.1051,2.14,197111030.3
1986-04-22,29.8704,31.248,29.624,29.8704,1463699,0.1034,-1.62,198788790.25
1986-04-23,29.624,30.3744,29.3776,29.624,1167299,0.1025,-0.87,197808790.3
1986-04-24,31.3712,31.5056,29.5008,31.3712,2046299,0.1086,5.95,209620309.8
